01-2014,6987,355118.6303,35524.55805,319293.4043,45234763.46,2045182.237
02-2014,6995,355452.719,35557.97887,319594.0722,45072580.5,2038630.808
03-2014,6995,355786.8078,35591.39969,319894.7402,45315854.94,2045182.237
04-2014,7003,356120.8966,35624.82051,320195.4081,45478037.9,2051733.667
05-2014,7003,356454.9854,35658.24133,320496.0761,45802403.81,2064836.525
06-2014,7003,356789.0741,35691.66215,320796.744,45640220.85,2058285.096
07-2014,7003,357123.1629,35725.08297,321097.412,45638599.02,2058219.582
08-2014,7003,357457.2517,35758.50379,321398.0799,45476416.07,2051668.152
09-2014,7003,357791.3405,35791.92461,321698.7479,45460197.77,2051013.009
10-2014,7003,358125.4292,35825.34543,321999.4159,45379106.29,2047737.295
11-2014,7003,358459.518,35858.76625,322300.0838,45054740.37,2034634.436
12-2014,7003,358793.6068,35892.18708,322901.4197,45210436.01,2073680.955
01-2015,7003,359134.4607,35525.2348,323609.2259,53926039.58,2272317.346
02-2015,7003,359475.3146,35558.65562,323916.659,54088222.54,2278868.775
03-2015,7003,359816.1686,35592.07644,324224.0921,54250405.5,2285420.205
04-2015,7099,360157.0225,35625.49727,324531.5252,54412588.46,2291971.634
05-2015,7195,360497.8764,35658.91809,324838.9583,54736954.38,2305074.493
06-2015,7227,360838.7304,35692.33891,325146.3914,54412588.46,2291971.634
07-2015,7243,361179.5843,35725.75973,325453.8246,54169314.02,2282144.49
08-2015,7259,361520.4382,35759.18055,325761.2577,53682765.15,2262490.202
09-2015,7259,361861.2921,35792.60137,326068.6908,53666546.85,2261835.059
10-2015,7259,362202.1461,35826.02219,326376.1239,53342180.93,2248732.2
11-2015,7259,362543,35859.44301,326683.557,53098906.5,2238905.056
12-2015,7259,362883.8539,36301.35801,326582.4959,57218353.64,2169459.905
01-2016,7259,363225.5695,36335.54179,326890.0278,53999450.21,2189008.929
02-2016,7259,363567.2852,36369.72557,327197.5596,53837267.25,2182457.5
03-2016,7259,363909.0008,36403.90934,327505.0915,53999450.21,2189008.929
04-2016,7283,364250.7164,36438.09312,327812.6233,54161633.17,2195560.359
05-2016,7323,364592.4321,36472.2769,328120.1552,54485999.08,2208663.218
06-2016,7327,364934.1477,36506.46068,328427.687,54161633.17,2195560.359
07-2016,7331,365275.8633,36540.64446,328735.2189,53918358.73,2185733.215
08-2016,7331,365617.5789,36574.82824,329042.7507,53431809.85,2166078.927
09-2016,7331,365959.2946,36609.01202,329350.2826,53188535.42,2165423.784
10-2016,7331,366301.0102,36643.1958,329657.8144,52864169.5,2165423.784
11-2016,7331,366642.7258,36677.37958,329965.3463,52620895.06,2155596.64
12-2016,7331,366984.4415,36711.56335,330272.8781,55378005.35,2190974.358
01-2017,7331,367330.0185,36746.13341,330583.8851,55217378.96,2134317.429
02-2017,7331,367675.5955,36780.70346,330894.892,55055196,2127766
03-2017,7331,368021.1725,36815.27352,331205.899,55379561.92,2140868.859
04-2017,7321,368366.7495,36849.84358,331516.906,55785019.31,2157247.432
05-2017,7309,368712.3265,36884.41363,331827.9129,56109385.23,2170350.291
06-2017,7307,369057.9036,36918.98369,332138.9199,55785019.31,2157247.432
07-2017,7209,369403.4806,36953.55374,332449.9268,55541744.88,2147420.288
08-2017,7209,369749.0576,36988.1238,332760.9338,55055196,2127766
09-2017,7209,370094.6346,37022.69385,333071.9408,54730830.08,2114663.141
10-2017,7209,370440.2116,37057.26391,333382.9477,54406464.17,2101560.282
11-2017,7209,370785.7886,37091.83396,333693.9547,54244281.21,2095008.853
12-2017,7209,371131.3657,37126.40402,334004.9616,53352274.94,2058975.992
01-2018,7209,371480.8477,37161.36472,334319.483,56006464.21,2081677.679
02-2018,7209,371830.3297,37196.32541,334634.0043,55844281.25,2075126.25
03-2018,7209,372179.8118,37231.28611,334948.5256,56168647.17,2088229.109
04-2018,7209,372529.2938,37266.24681,335263.047,56574104.56,2104607.682
05-2018,7209,372878.7758,37301.20751,335577.5683,56898470.48,2117710.541
06-2018,7209,373228.2579,37336.1682,335892.0897,56574104.56,2104607.682
07-2018,7206,373577.7399,37371.1289,336206.611,56330830.13,2094780.538
08-2018,7200,373927.2219,37406.0896,336521.1323,55844281.25,2075126.25
09-2018,7191,374276.704,37441.05029,336835.6537,55519915.33,2062023.391
10-2018,7179,374626.186,37476.01099,337150.175,55195549.42,2048920.532
11-2018,7173,374975.668,37510.97169,337464.6964,55033366.46,2042369.103
12-2018,7167,375325.1501,37545.93239,337779.2177,54141360.19,2006336.242
