01-2014,8386,613291.3262,370278.942,243012.3842,30210464.34,1784590.414
02-2014,8394,613868.2989,370627.2933,243241.0056,30098735.09,1779130.827
03-2014,8394,614445.2716,370975.6446,243469.627,30266328.96,1784590.414
04-2014,8403,615022.2442,371323.9959,243698.2484,30378058.21,1790050
05-2014,8403,615599.2169,371672.3472,243926.8697,30601516.7,1800969.173
06-2014,8403,616176.1896,372020.6985,244155.4911,30489787.45,1795509.586
07-2014,8403,616753.1623,372369.0498,244384.1125,30488670.16,1795454.99
08-2014,8403,617330.135,372717.4011,244612.7339,30376940.91,1789995.404
09-2014,8403,617907.1077,373065.7524,244841.3552,30365767.99,1789449.446
10-2014,8403,618484.0803,373414.1037,245069.9766,30309903.37,1786719.652
11-2014,8403,619061.053,373762.455,245298.598,30086444.88,1775800.48
12-2014,8403,619638.0257,374110.8063,245527.2194,30193704.95,1808339.614
01-2015,8403,620226.6818,374466.2116,245760.4702,34374645.43,1897789.003
02-2015,8403,620815.3379,374821.6169,245993.7211,34486374.67,1903248.589
03-2015,8403,621403.9941,375177.0221,246226.972,34598103.92,1908708.176
04-2015,8505,621992.6502,375532.4274,246460.2228,34709833.16,1914167.762
05-2015,8607,622581.3063,375887.8326,246693.4737,34933291.65,1925086.934
06-2015,8641,623169.9624,376243.2379,246926.7245,34709833.16,1914167.762
07-2015,8658,623758.6186,376598.6432,247159.9754,34542239.29,1905978.382
08-2015,8675,624347.2747,376954.0484,247393.2262,34207051.56,1889599.624
09-2015,8675,624935.9308,377309.4537,247626.4771,34195878.63,1889053.665
10-2015,8675,625524.5869,377664.859,247859.728,33972420.14,1878134.492
11-2015,8675,626113.2431,378020.2642,248092.9788,33804826.28,1869945.113
12-2015,8675,626701.8992,378375.6695,248326.2297,36642749.1,1812073.498
01-2016,8675,627292.0435,378731.9733,248560.0702,33458934.58,1739741.42
02-2016,8675,627882.1878,379088.277,248793.9107,33347205.33,1734281.833
03-2016,8675,628472.3321,379444.5808,249027.7513,33458934.58,1739741.42
04-2016,8813,629062.4763,379800.8845,249261.5918,33570663.82,1745201.006
05-2016,9043,629652.6206,380157.1883,249495.4323,33794122.31,1756120.179
06-2016,9066,630242.7649,380513.492,249729.2729,33570663.82,1745201.006
07-2016,9089,630832.9092,380869.7958,249963.1134,33403069.96,1737011.626
08-2016,9089,631423.0535,381226.0996,250196.9539,33067882.22,1720632.868
09-2016,9089,632013.1978,381582.4033,250430.7945,32900288.35,1720086.909
10-2016,9089,632603.3421,381938.7071,250664.635,32676829.86,1720086.909
11-2016,9089,633193.4864,382295.0108,250898.4755,32509235.99,1711897.529
12-2016,9089,633783.6307,382651.3146,251132.3161,34408633.16,1741379.296
01-2017,9089,634380.4436,383011.6446,251368.799,36053054.75,1756736.42
02-2017,9089,634977.2565,383371.9746,251605.2819,35941325.5,1751276.833
03-2017,9089,635574.0694,383732.3045,251841.7649,36164783.99,1762196.006
04-2017,9124,636170.8823,384092.6345,252078.2478,36444107.1,1775844.972
05-2017,9166,636767.6952,384452.9645,252314.7307,36667565.59,1786764.144
06-2017,9173,637364.5082,384813.2945,252551.2137,36444107.1,1775844.972
07-2017,8985,637961.3211,385173.6245,252787.6966,36276513.24,1767655.592
08-2017,8985,638558.134,385533.9545,253024.1795,35941325.5,1751276.833
09-2017,8985,639154.9469,385894.2845,253260.6625,35717867.01,1740357.661
10-2017,8985,639751.7598,386254.6145,253497.1454,35494408.52,1729438.488
11-2017,8985,640348.5728,386614.9444,253733.6283,35382679.27,1723978.902
12-2017,8985,640945.3857,386975.2744,253970.1112,34768168.43,1693951.177
01-2018,8985,641548.9426,387339.6761,254209.2664,46330023.08,1758027.503
02-2018,8985,642152.4995,387704.0779,254448.4216,46218293.83,1752567.917
03-2018,8985,642756.0564,388068.4796,254687.5768,46441752.32,1763487.089
04-2018,8985,643359.6133,388432.8813,254926.732,46721075.44,1777136.055
05-2018,8985,643963.1702,388797.283,255165.8872,46944533.93,1788055.228
06-2018,8985,644566.7271,389161.6847,255405.0424,46721075.44,1777136.055
07-2018,9161,645170.284,389526.0864,255644.1976,46553481.57,1768946.676
08-2018,9513,645773.8409,389890.4882,255883.3528,46218293.83,1752567.917
09-2018,10041,646377.3978,390254.8899,256122.5079,45994835.34,1741648.744
10-2018,10745,646980.9547,390619.2916,256361.6631,45771376.85,1730729.571
11-2018,11097,647584.5116,390983.6933,256600.8183,45659647.61,1725269.985
12-2018,11100,648188.0685,391348.095,256839.9735,45045136.76,1695242.261
